Cluster,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
NGC_2632,661017216569202432,130.81594392829746,19.109139083484205,5.4182613034266165,-36.06258317016106,-12.927051966603717,17.267295999999998,2.9021797
NGC_2632,661018835773136512,130.9362135959318,19.06624353913552,5.473755700575713,-37.49648053781206,-13.228789914398966,15.21257,2.2051287
NGC_2632,661026738512909440,130.5799786361016,19.03738609040625,5.430609900031637,-36.28973218585395,-11.747293160402016,16.145971,2.5160723
NGC_2632,661294705815866240,129.99976050600668,19.577859654908192,5.366596430721749,-36.01179987191707,-11.675551775445928,12.577033,1.2068586
NGC_2632,661028284701128576,130.62791898599667,19.11598204691513,5.531600786586885,-35.821368698403674,-11.552587847494712,17.687504,3.0810127
NGC_2632,661028662658249344,130.67690278963877,19.099649730666968,5.510801093228762,-37.3613738038099,-13.787888641904962,11.434957,0.9383421
NGC_2632,661029727808613760,130.6673753577243,19.133036603310817,5.395351143031868,-35.55787597191372,-11.660624004021065,11.91954,1.0274582
NGC_2632,661024024093555840,130.84318071113938,19.200157736919238,5.467685389520044,-36.23463367959299,-11.70411152473202,16.420282,2.7341318
NGC_2632,661298833282624000,130.05727677424738,19.748837528770277,5.532113811481022,-35.833594284385576,-12.579129944537735,15.195505,2.2054453
NGC_2632,661186683096853248,130.0592806456864,18.958673470431087,5.418483139208301,-36.15012392136156,-12.44309615892077,13.337796,1.5073633
NGC_2632,661260212936751616,129.71246620495776,19.30937489640304,4.854608150934895,-36.14945761600697,-11.837387114544114,17.697725,3.0350933
NGC_2632,661229564050262528,130.63423705351914,19.396130621998704,5.166928791854179,-37.95464866971131,-12.62711050920272,10.845135,0.8090191
NGC_2632,661214136527890944,130.19185901677696,19.30954412309037,5.185494943710517,-35.9999390106234,-13.138270897079988,9.450672,0.5661811999999999
NGC_2632,661229701489213824,130.66416534958628,19.41435975175841,5.390688129740084,-36.80497700481353,-13.132918143679404,17.415789,2.9377651
NGC_2632,661229976367125504,130.5991067535888,19.386736111013747,5.540684853873608,-37.21647903697517,-12.526548008673096,17.543039999999998,3.006464
NGC_2632,659467871542951552,130.12928598159783,18.432216079860588,5.332406652719562,-34.55144511528363,-11.739329587923368,15.936785,2.4461775
NGC_2632,659466222275521792,129.95648479792814,18.347378753470448,5.3371707627121285,-34.94253282589543,-11.94548882936414,9.027759,0.48104095
NGC_2632,659464122035016320,130.14218772636949,18.359125892921924,5.462903009387348,-36.819623304115,-11.495831956972886,17.535246,2.9429398
NGC_2632,659462855021155840,130.07939850411233,18.36189910127154,5.211223574629832,-35.443240590329644,-11.816555812665074,16.078579,2.4851027
NGC_2632,659488349947010176,130.07095139638895,18.60823001231182,5.415963029448202,-37.24682190698724,-11.779219258864556,17.299139,2.891325
NGC_2632,659452272221698432,129.70704322599872,18.26581165648373,5.359444656715206,-35.43746955641313,-11.427307663140688,12.319331,1.1368188999999995
NGC_2632,659445743871414528,129.6429388008403,18.18802259793976,5.5547843817589495,-37.21412289165975,-11.833516950278163,14.844673,2.0901651
NGC_2632,659441242745739648,129.8642471395035,18.24873823607145,5.447709094194641,-34.49274286751164,-11.35318724882366,17.289210999999998,3.0006332
